"ITTER107","Territorio","TIPO_DATO7","Indicatori","CORREZ","Correzione","TIPO_ALLOGGIO2","Tipologia di esercizio","ATECO_2007","Ateco 2007","ISO","Paese di residenza dei clienti","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2020-03","Mar-2020",1411127,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2020-04","Apr-2020",728430,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2020-05","Mag-2020",1094396,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2020-06","Giu-2020",5700872,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2020-07","Lug-2020",18418288,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2020-08","Ago-2020",30114428,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2020-09","Set-2020",12830564,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2020-10","Ott-2020",3851173,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2020-11","Nov-2020",1373814,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2020-12","Dic-2020",1288549,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2021-01","Gen-2021",1250370,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2021-02","Feb-2021",1444452,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2021-03","Mar-2021",1447640,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2021-04","Apr-2021",1486502,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2021-05","Mag-2021",4892189,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2021-06","Giu-2021",13259900,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2021-07","Lug-2021",27995402,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2021-08","Ago-2021",37079958,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2021-09","Set-2021",16862119,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2021-10","Ott-2021",7156568,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2021-11","Nov-2021",3224939,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2021-12","Dic-2021",3541875,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2022-01","Gen-2022",3176074,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2022-02","Feb-2022",3439856,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2022-03","Mar-2022",4092889,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2022-04","Apr-2022",8504479,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2022-05","Mag-2022",10461823,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2022-06","Giu-2022",22470281,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2022-07","Lug-2022",32967184,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2022-08","Ago-2022",38025739,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2022-09","Set-2022",18305109,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2022-10","Ott-2022",8977915,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2022-11","Nov-2022",4076193,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2022-12","Dic-2022",4847150,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2023-01","Gen-2023",4657143,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2023-02","Feb-2023",4611528,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2023-03","Mar-2023",5222667,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2023-04","Apr-2023",10693328,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2023-05","Mag-2023",12878788,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2023-06","Giu-2023",22625606,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2023-07","Lug-2023",33838060,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2023-08","Ago-2023",38492947,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2023-09","Set-2023",19542246,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2023-10","Ott-2023",9509572,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2023-11","Nov-2023",4385323,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2023-12","Dic-2023",5351845,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2013-01","Gen-2013",10541250,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2013-02","Feb-2013",10753401,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2013-03","Mar-2013",10513433,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2013-04","Apr-2013",10455815,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2013-05","Mag-2013",10595004,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2013-06","Giu-2013",10683702,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2013-07","Lug-2013",10911515,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2013-08","Ago-2013",10826375,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2013-09","Set-2013",10710910,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2013-10","Ott-2013",10526162,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2013-11","Nov-2013",11028022,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2013-12","Dic-2013",10561112,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2014-01","Gen-2014",10650642,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2014-02","Feb-2014",10356830,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2014-03","Mar-2014",10695622,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2014-04","Apr-2014",10848310,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2014-05","Mag-2014",10985095,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2014-06","Giu-2014",10311263,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2014-07","Lug-2014",10513752,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2014-08","Ago-2014",10453506,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2014-09","Set-2014",10557079,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2014-10","Ott-2014",10495258,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","551","alberghi e strutture simili","IT","Italia","2014-11","Nov-2014",10568088,,
